pattern,hier_cell,lut,ff,dsp,slr,bbox
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U1979,29,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U1982,18,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U1983,27,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U1984,22,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U1988,29,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U1991,18,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U1992,27,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U1993,22,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U1998,147,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U2004,147,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U2010,145,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U2016,145,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U2022,145,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U2028,149,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U2034,149,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8ns_16_4_0_U2040,149,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U1931,15,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U1940,17,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U1949,31,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U1958,31,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U1967,31,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U1976,31,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U1985,29,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U1994,29,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U1997,514,39,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2001,324,36,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2003,517,39,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2007,324,36,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2009,531,39,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2013,334,36,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2015,531,39,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2019,334,36,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2021,531,39,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2025,334,36,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2027,533,39,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2031,334,36,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2033,533,39,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2037,334,36,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2039,530,39,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/mul_8s_8s_16_4_0_U2043,334,36,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2045/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2045/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2046/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2046/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2047/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2047/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2048/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2048/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2049/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2049/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2050/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2050/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2051/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2051/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2052/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_10_true_s_fu_3198/add_18s_18s_18_2_0_U2052/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2293,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2294,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2295,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2296,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2297,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2298,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2299,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2300,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6ns_14_4_0_U2191,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6ns_14_4_0_U2203,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6ns_14_4_0_U2215,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6ns_14_4_0_U2227,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6ns_14_4_0_U2239,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6ns_14_4_0_U2251,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6ns_14_4_0_U2263,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6ns_14_4_0_U2275,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6s_14_4_0_U2184,4,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6s_14_4_0_U2196,4,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6s_14_4_0_U2208,4,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6s_14_4_0_U2220,4,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6s_14_4_0_U2232,4,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6s_14_4_0_U2244,4,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6s_14_4_0_U2256,4,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_6s_14_4_0_U2268,4,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2182,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2187,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2189,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2192,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2194,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2199,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2201,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2204,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2206,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2211,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2213,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2216,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2218,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2223,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2225,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2228,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2230,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2235,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2237,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2240,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2242,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2247,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2249,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2252,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2254,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2259,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2261,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2264,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2266,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2271,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2273,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2276,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2278,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2280,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2282,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2284,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2286,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2288,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2290,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7ns_15_4_0_U2292,2,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2181,0,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2185,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2186,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2193,0,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2197,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2198,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2205,0,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2209,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2210,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2217,0,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2221,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2222,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2229,0,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2233,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2234,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2241,0,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2245,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2246,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2253,0,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2257,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2258,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2265,0,29,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2269,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_7s_15_4_0_U2270,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2183,4,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2188,3,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2195,4,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2200,3,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2207,4,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2212,3,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2219,4,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2224,3,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2231,4,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2236,3,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2243,4,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2248,3,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2255,4,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2260,3,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2267,4,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8ns_16_4_0_U2272,3,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2190,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2202,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2214,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2226,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2238,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2250,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2262,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2274,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2277,66,33,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2279,66,33,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2281,57,33,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2283,57,33,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2285,57,33,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2287,57,33,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2289,66,33,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/mul_8s_8s_16_4_0_U2291,66,33,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2293/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2293/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2294/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2294/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2295/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2295/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2296/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2296/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2297/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2297/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2298/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2298/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2299/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2299/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2300/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_11_true_s_fu_4314/add_18s_18s_18_2_0_U2300/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/add_18s_18s_18_2_0_U2549,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/add_18s_18s_18_2_0_U2550,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/add_18s_18s_18_2_0_U2551,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/add_18s_18s_18_2_0_U2552,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/add_18s_18s_18_2_0_U2553,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/add_18s_18s_18_2_0_U2554,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/add_18s_18s_18_2_0_U2555,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/add_18s_18s_18_2_0_U2556,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_4ns_12_4_0_U2429,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_4ns_12_4_0_U2441,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_4ns_12_4_0_U2453,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_4ns_12_4_0_U2465,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_4ns_12_4_0_U2477,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_4ns_12_4_0_U2489,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_4ns_12_4_0_U2501,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_4ns_12_4_0_U2513,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_5ns_13_4_0_U2435,12,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_5ns_13_4_0_U2447,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_5ns_13_4_0_U2459,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_5ns_13_4_0_U2471,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_5ns_13_4_0_U2483,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_5ns_13_4_0_U2495,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_5ns_13_4_0_U2507,12,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_5ns_13_4_0_U2519,12,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_6s_14_4_0_U2433,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_6s_14_4_0_U2434,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_6s_14_4_0_U2445,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_6s_14_4_0_U2446,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_6s_14_4_0_U2457,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_6s_14_4_0_U2458,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_12_true_s_fu_4446/mul_8s_6s_14_4_0_U2469,0,28,0,"",""
